gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,feature_2
0,0,1,1,66,1,2,1,0,2,0,2,2,0,2,0,1,1129,5146,4.078859898931186
0,0,0,0,69,1,2,1,2,2,2,2,2,2,2,1,0,1469,5546,3.227591958194444
0,0,0,0,14,1,2,0,0,0,0,0,0,0,0,1,2,350,1734,3.2271088092616957
1,1,1,0,10,1,0,2,1,1,1,1,1,1,0,0,3,27,801,1.9331820449317627
1,0,0,0,70,1,2,1,2,0,2,2,2,2,2,1,2,1383,5461,3.1760302096074415
1,1,0,0,34,1,2,1,0,0,0,0,2,2,0,1,2,1156,4026,5.0981850699807945
0,0,1,1,64,1,0,0,2,2,2,0,0,0,1,0,0,552,4200,2.463213493008606
0,0,0,1,24,1,0,2,1,1,1,1,1,1,0,0,1,29,1393,0.961009057454548
0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,1,2,278,1417,3.081831991938958
0,0,0,0,23,1,2,2,1,1,1,1,1,1,1,0,0,81,1618,1.4082246852806923
0,0,0,0,7,1,0,2,1,1,1,1,1,1,2,0,3,28,595,0.9472943612303364
1,0,0,0,24,1,2,1,0,0,0,0,0,2,0,1,2,957,3283,3.946229942842799
1,0,1,0,14,1,2,1,0,0,2,0,2,2,0,1,2,1261,2830,4.170066851399941
1,1,1,1,71,1,0,1,2,0,2,2,2,2,2,1,1,1311,5445,4.130850556968611
1,1,1,1,65,1,2,1,0,0,2,0,2,2,0,1,1,1229,5299,5.148684192473412
1,0,0,0,51,1,2,0,2,2,2,2,2,2,2,1,3,1040,4531,2.9406491369686734
1,0,0,0,56,1,0,0,2,0,2,0,2,2,2,1,0,763,4405,2.699646604933618
0,0,0,0,20,1,0,2,1,1,1,1,1,1,2,1,1,45,1319,1.1411273683383238
0,0,1,1,60,1,2,2,1,1,1,1,1,1,2,1,3,73,2772,1.3586558182407358
0,1,0,0,6,1,0,1,2,0,0,0,0,0,0,0,0,804,1451,3.7393341309213373
0,1,0,0,10,1,2,0,2,0,0,0,0,0,0,1,2,457,1583,3.3321770690832544
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,699,292,3.7059148392612755
1,0,0,0,55,1,2,2,1,1,1,1,1,1,1,0,2,87,2618,1.4428896557373942
0,0,1,0,71,1,2,1,0,2,2,0,2,2,1,1,2,1265,5419,4.172709062835786
1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,1,0,11,2234,0.6153942662021781
1,0,1,1,71,1,2,1,2,2,2,2,2,2,2,1,2,1473,5573,3.2299307956565277
1,0,1,1,4,1,0,2,1,1,1,1,1,1,1,0,3,30,410,0.97435048583482
0,0,1,1,70,1,0,2,1,1,1,1,1,1,2,0,0,30,2694,0.97435048583482
0,0,0,1,62,1,0,2,1,1,1,1,1,1,2,0,1,18,2465,0.7826024579660034
0,1,0,0,2,1,2,1,0,2,0,0,0,0,0,1,2,856,788,4.859177489806177
1,0,0,0,19,1,2,1,0,0,0,0,2,0,0,1,2,966,3037,3.953624554266039
0,0,0,0,24,1,0,1,2,2,0,0,0,0,0,1,0,865,3260,2.7954852049542063
1,0,0,0,42,1,0,1,2,0,0,0,0,0,0,1,2,780,3902,2.7163046036937715
1,0,1,1,2,1,0,0,0,2,2,0,0,0,0,1,3,468,690,3.4201816345559246
0,0,1,1,41,1,2,1,0,0,0,0,2,2,0,1,2,1131,4351,4.0803039990980485
1,1,0,0,2,0,1,0,0,0,2,0,0,2,0,1,2,253,566,4.024294671186993
1,0,0,1,39,0,1,0,2,2,0,2,0,0,1,0,3,240,2893,1.9207822769413965
1,0,0,0,38,1,2,1,0,2,0,0,0,0,1,0,1,896,3911,3.894588722460673
1,1,1,0,40,1,2,1,0,0,2,0,2,2,0,1,2,1235,4376,5.152727095252302
1,0,0,0,18,1,0,2,1,1,1,1,1,1,2,1,3,27,1200,0.9331820449317629
0,0,0,0,59,1,0,2,1,1,1,1,1,1,2,0,3,40,2315,1.0912791051825463
0,0,1,1,64,1,2,2,1,1,1,1,1,1,2,0,1,109,2972,1.55555539673519
1,0,0,0,11,1,0,2,1,1,1,1,1,1,0,0,3,37,921,1.0589241364785171
0,0,1,1,26,1,0,1,2,0,0,0,0,0,0,0,3,764,3231,2.7006346637717416
1,0,1,0,71,1,0,0,2,2,2,2,2,2,2,0,3,950,5061,2.868666556052237
0,0,1,0,46,1,2,1,0,0,2,0,2,2,0,1,2,1249,4553,4.162099781207462
1,0,1,1,7,1,0,2,1,1,1,1,1,1,2,0,3,22,560,0.8556007362580844
0,0,0,0,8,1,0,1,0,0,0,0,0,2,0,1,2,859,1802,3.8618787366120424
1,0,0,0,64,1,2,0,0,2,2,2,0,2,2,1,1,760,4596,3.76844966204984
0,0,1,0,55,1,2,1,0,2,2,2,0,0,0,0,2,1066,4732,4.032287049007411
1,0,1,1,22,1,0,0,2,0,0,2,0,0,1,0,1,485,2743,2.372902287696017
0,0,1,1,64,1,2,1,0,2,2,0,2,2,0,1,2,1338,5343,4.219793731819821
0,0,0,0,42,1,2,1,2,2,2,2,2,2,2,0,1,1490,4642,3.2398145290818636
1,0,1,0,9,1,0,1,0,2,0,2,2,2,0,1,2,1236,2175,4.153399383954407
1,0,1,1,31,0,1,0,0,0,2,0,2,2,0,0,1,380,2966,3.280625976050577
0,0,1,0,58,1,0,2,1,1,1,1,1,1,2,0,0,1,2267,0.0
0,0,1,0,67,1,2,2,1,1,1,1,1,1,2,1,1,88,2934,1.4484798507285492
0,1,0,0,59,1,2,1,0,0,2,2,2,2,1,1,2,1348,5196,5.226082573045773
0,0,1,0,7,1,0,0,2,0,0,2,0,2,2,0,3,614,1552,2.5392779705094584
0,0,0,1,11,1,2,1,2,0,0,0,0,0,0,1,2,834,2069,2.7673600005189862
1,0,0,0,66,1,2,1,2,2,2,2,2,2,1,1,0,1523,5516,3.2587458592887097
1,0,0,0,7,1,0,0,0,0,0,0,2,2,0,1,2,627,1525,3.6262146503019066
1,0,0,0,0,1,2,0,0,0,2,2,0,0,0,0,3,563,245,3.548964694594351
0,0,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1139,461,4.086060049498561
0,0,0,0,56,1,2,1,2,2,2,0,2,2,2,1,0,1459,5205,3.2217224954537436
0,1,0,0,44,1,0,1,2,2,0,2,0,0,0,1,0,975,4164,3.8891907918173274
0,0,0,0,16,1,0,2,1,1,1,1,1,1,2,0,3,16,1166,0.7411011265922482
0,1,0,0,46,1,2,1,0,2,0,2,2,0,0,1,2,1148,4473,5.092497074324974
0,0,0,0,12,0,1,0,0,0,2,2,0,0,2,0,3,190,1345,2.855950791414727
0,1,1,0,67,1,0,0,0,2,2,2,0,0,1,1,0,538,4253,4.516871134347906
1,0,0,1,51,1,2,0,2,2,0,2,2,2,2,1,3,964,4458,2.8802126226404035
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,23,17,0.8721712305548575
1,0,0,0,9,1,0,1,2,2,2,0,2,2,0,1,2,1317,2303,3.1346903294974346
1,0,1,1,69,1,2,0,2,2,2,2,0,2,1,0,0,835,4842,2.768280214781724
0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,94,229,2.480993181587069
1,1,0,0,54,0,1,0,2,2,0,0,2,0,0,1,2,294,3538,3.0447432924390627
1,0,1,1,71,1,2,1,2,2,2,2,2,2,2,1,1,1474,5615,3.2305147110110415
0,0,0,0,28,0,1,0,0,0,0,0,0,0,0,1,1,91,1786,2.4649509317268694
1,0,1,0,32,1,0,0,2,2,0,2,0,0,2,1,3,546,3264,2.4554951072064486
0,0,1,0,2,1,2,1,0,0,0,0,0,0,0,1,1,779,806,3.787106265674675
0,1,1,1,10,1,2,1,0,0,2,0,0,0,0,1,1,830,2005,4.83544375564667
1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,681,1067,3.6866288925502833
0,0,1,0,28,1,0,2,1,1,1,1,1,1,2,1,3,19,1480,0.8019831273171423
0,1,0,0,55,1,2,1,0,2,2,0,2,2,1,1,0,1324,4867,5.210925879133971
0,0,0,0,45,1,0,1,0,2,2,2,2,2,2,1,0,1317,4648,4.206463792033728
1,1,1,0,53,0,1,0,0,0,0,0,0,0,0,1,0,88,2663,3.4484798507285492
0,0,0,0,60,1,2,0,2,2,2,2,2,2,2,0,2,1048,4803,2.946803188291634
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,21,15,0.838416287252544
0,0,1,1,16,1,0,2,1,1,1,1,1,1,1,0,3,43,1286,1.121747460841898
1,0,0,0,63,1,2,1,0,2,0,2,2,2,1,1,1,1341,5327,4.221684321168171
1,1,1,0,42,1,2,1,0,2,0,0,2,2,0,1,2,1259,4430,5.168743230485231
1,0,1,0,53,0,1,0,0,2,0,0,0,0,0,0,2,147,2942,2.713085416565605
1,0,0,0,39,1,0,1,0,2,0,2,0,2,1,1,1,1047,4037,4.017809454007807
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,694,287,3.7005978663674406
0,0,0,0,62,1,2,2,1,1,1,1,1,1,2,0,3,73,2938,1.3586558182407358
0,0,1,0,17,0,1,0,0,0,2,0,2,0,0,1,2,219,1717,2.9382505286866385
1,0,0,0,6,1,2,1,0,0,0,0,0,0,0,0,2,748,1473,3.756473414471382
1,1,1,0,58,0,1,0,0,2,0,0,2,2,0,1,2,373,3792,4.268449403547873
1,0,0,0,14,1,2,1,2,0,0,0,2,2,0,1,2,1233,2896,3.0796077477807344
0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,1,0,855,365,3.858275391182616
1,1,0,1,55,1,0,1,2,0,0,0,2,2,1,0,1,1143,4781,4.017152491972472
1,0,0,0,1,1,0,1,0,0,2,0,2,2,0,0,2,1146,717,4.091070122417866
1,0,0,0,8,0,1,0,2,2,2,0,0,0,1,0,3,228,1199,1.8902395997504318
0,1,1,0,23,1,2,1,0,0,0,0,2,2,0,1,2,1118,3414,5.070880563587511
1,1,0,0,19,1,2,1,0,0,2,0,2,2,0,1,2,1211,3136,5.136459996360542
1,1,1,0,67,1,2,1,0,0,2,0,0,0,0,1,1,875,4897,4.876159241920945
0,0,0,0,32,1,0,1,0,0,0,0,0,0,0,1,0,695,3491,3.7016637069435476
0,0,1,0,27,1,0,1,0,2,2,0,0,2,0,0,1,1053,3510,4.022403873625373
1,0,0,1,2,1,0,0,2,0,2,0,0,0,0,0,3,463,654,2.341068658782105
0,0,0,1,16,1,2,1,0,2,2,2,0,0,0,1,1,1104,2884,4.060633700770403
1,0,1,0,71,1,2,1,2,2,2,2,2,2,1,1,0,1521,5625,3.2576078958358217
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,4,221,0.3195079107728942
0,0,0,0,26,1,0,2,1,1,1,1,1,1,2,1,3,20,1548,0.8205642030260802
0,0,0,0,13,1,0,0,0,2,0,0,0,0,1,0,1,397,1805,3.3094673537988166
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,18,77,0.7826024579660034
0,0,1,1,69,1,2,1,2,2,2,2,2,2,2,1,0,1476,5505,3.231681591620326
0,0,0,0,31,0,1,0,2,0,0,0,0,0,1,0,3,142,2098,1.6225992337767345
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,682,604,3.6877109675510655
1,0,1,1,55,0,1,0,0,2,2,0,0,0,1,1,1,202,3230,2.891147665776568
0,0,1,1,6,1,0,1,0,0,0,0,0,0,0,1,2,667,1455,3.6713447402239026
1,1,1,0,2,1,2,1,0,2,2,0,2,2,0,1,2,1346,1116,5.224827797713745
0,0,1,1,7,1,0,0,0,2,0,2,0,0,0,0,0,471,1245,3.4245552826546963
0,0,0,0,12,1,2,1,0,2,2,2,0,0,0,0,2,1043,2373,4.014734792319168
0,1,0,0,25,1,2,1,2,2,0,0,0,2,0,1,2,1147,3547,4.020010384649791
1,0,0,0,25,1,2,1,0,0,2,2,0,0,0,1,3,947,3424,3.937948170040153
0,0,1,1,69,1,2,1,2,2,2,0,2,2,1,1,1,1385,5545,3.177258076172521
1,1,1,0,9,1,2,1,0,0,2,0,0,2,0,1,2,1051,2075,5.02087473276376
0,1,1,0,1,1,2,1,0,0,2,0,0,0,0,0,2,852,707,4.855564021398143
1,0,1,0,46,1,2,1,2,0,2,2,2,2,1,1,1,1435,4788,3.2075033472419667
1,0,1,0,47,1,0,2,1,1,1,1,1,1,2,0,3,13,1991,0.6702776523348104
1,0,1,0,71,1,2,0,0,2,2,0,2,2,2,0,0,910,4972,3.9066839514445943
0,0,1,1,41,1,0,1,0,0,0,0,2,0,0,1,1,827,3989,3.8326671283947507
0,0,0,0,11,1,2,0,2,0,2,2,0,0,0,1,3,558,1789,2.470865051544582
0,0,0,0,38,1,0,1,0,0,2,2,0,0,2,1,2,877,3904,3.877929582573455
1,0,1,0,42,1,2,0,2,0,2,0,2,2,1,1,2,872,4081,2.801724188930287
0,0,1,0,67,1,0,0,2,0,0,2,0,0,1,0,0,463,4191,2.341068658782105
1,0,1,1,70,1,2,0,2,2,2,2,2,2,2,0,0,998,5134,2.907704538842645
1,0,1,1,70,1,2,1,0,2,0,2,0,0,2,1,2,957,5107,3.946229942842799
0,1,1,0,26,1,2,0,0,2,2,2,2,2,0,0,2,938,3441,4.930434540227688
1,0,1,1,66,1,2,1,0,2,2,0,2,2,1,1,2,1337,5344,4.219162781771897
0,0,0,1,20,0,1,0,2,2,2,2,2,0,2,0,3,411,2431,2.260712773695674
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3,314,152,3.1578095194424396
0,0,1,1,71,1,2,1,2,2,0,0,2,2,1,1,2,1312,5413,3.1314914940152763
0,0,0,0,33,1,0,1,0,2,0,0,0,0,0,1,1,755,3560,3.76347807525777
0,1,0,0,40,1,2,1,2,2,2,0,2,2,0,1,2,1463,4547,4.22407413096428
0,1,0,0,55,1,2,1,0,2,2,0,2,2,0,0,2,1324,4991,5.210925879133971
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,693,286,3.6995307964476494
0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,2,443,210,2.311060991738267
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,299,139,4.12704576773994
1,0,1,1,29,1,2,1,2,2,0,0,2,0,0,1,2,1135,3713,3.011412618899117
1,0,1,1,71,1,0,1,2,2,2,2,2,2,2,0,0,1450,5562,3.216412397623822
1,0,1,1,64,1,2,0,2,2,2,0,0,2,1,0,1,729,4533,2.665419356310259
1,0,0,0,2,1,0,1,0,0,2,0,0,0,0,1,1,748,858,3.756473414471382
0,0,1,0,13,1,2,0,2,0,0,0,2,0,0,1,0,599,2122,2.5214594126998287
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,683,572,3.688791773999187
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,680,273,4.685545545641865
0,0,0,0,28,0,1,0,0,0,0,2,0,0,0,1,2,157,2093,2.749032855932479
0,0,0,0,32,1,2,1,0,2,0,0,2,2,0,1,2,1239,3955,4.155413642604832
0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,1,0,1078,5251,2.969551302235166
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,311,149,3.1517522954411787
1,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,3,92,1404,2.4703447490385586
0,0,0,0,14,1,2,2,1,1,1,1,1,1,2,0,0,90,1186,1.4595094858493636
1,0,0,0,67,1,0,1,0,2,2,0,0,0,1,0,1,860,4848,3.8627774750702395
0,1,1,1,64,1,2,1,0,2,2,0,2,2,1,1,2,1374,5358,5.242260629758311
0,0,0,0,54,1,0,0,2,0,0,0,0,0,0,1,1,379,3709,2.2071240478673473
1,0,0,0,50,1,2,2,1,1,1,1,1,1,2,0,3,84,2492,1.4258048343234657
0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0,281,1249,3.0884549011656657
1,0,1,1,69,1,2,0,0,2,2,2,2,2,2,1,2,943,5041,3.9346158630276307
0,1,0,0,15,1,2,1,0,0,0,0,2,2,0,1,2,1170,2857,5.108063729919671
1,0,1,1,21,1,0,2,1,1,1,1,1,1,1,0,0,33,1427,1.0123466170855586
1,0,0,1,39,1,0,0,2,2,0,0,0,0,0,1,3,450,3334,2.3216847277352954
1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,3,367,502,4.257865966783516
0,1,1,0,26,1,2,1,2,0,0,2,2,2,0,1,0,1315,3728,4.133411963118721
1,0,0,0,66,1,0,0,0,0,0,2,0,0,2,0,0,379,3933,3.2788975104036404
0,0,1,0,62,1,0,1,2,0,2,0,0,0,1,1,1,891,4769,2.8184588857926816
1,0,1,0,40,1,2,0,0,0,2,0,2,2,1,1,2,737,3794,3.7453593929438855
1,0,0,0,4,1,0,1,0,0,2,0,2,2,0,0,0,1176,1432,4.112268512246253
1,1,1,0,51,1,0,1,2,0,2,2,2,2,1,1,0,1318,4855,4.135328930375819
0,1,1,1,55,1,0,0,2,0,0,2,2,2,2,1,1,730,4302,3.6664440871522466
0,0,1,0,19,1,0,2,1,1,1,1,1,1,1,0,3,35,1232,1.0361680046403983
1,0,1,1,68,1,2,1,0,2,2,0,2,2,2,1,2,1329,5411,4.214101543287194
0,0,0,0,46,1,2,1,0,2,2,0,2,2,0,1,2,1356,4739,4.231086829312756
0,0,0,0,49,1,0,1,0,0,2,2,0,2,2,1,0,1049,4400,4.019343262224968
1,0,0,0,50,1,2,1,0,0,2,0,0,0,0,0,1,868,4371,3.8699374454013404
1,0,0,0,34,1,2,0,2,0,0,0,0,0,2,0,3,450,3200,2.3216847277352954
0,0,0,0,8,1,2,1,0,0,0,0,2,2,0,1,2,1142,2040,4.088210231385172
1,0,1,0,13,0,1,0,0,0,0,0,2,2,0,0,2,323,1712,3.1757075713840592
1,0,0,0,21,1,2,0,2,2,0,0,0,0,0,0,2,507,2518,2.4036008905389674
1,0,0,0,25,1,0,2,1,1,1,1,1,1,1,1,1,41,1605,1.1016324782757847
1,0,1,0,10,1,2,1,0,0,0,0,0,0,0,1,2,775,1938,3.783209055187582
1,0,1,1,11,1,0,2,1,1,1,1,1,1,0,1,2,51,1047,1.19540189742749
0,0,1,0,70,1,2,1,0,0,0,0,2,2,2,1,0,1121,5238,4.073062952563336
0,1,0,0,32,1,2,1,0,2,2,2,2,2,0,1,2,1427,4115,5.274494815082588
1,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,1,878,1374,3.8788135419957297
0,0,1,0,1,1,0,1,2,2,0,0,2,0,0,0,2,1062,752,2.9574829276162555
1,0,0,0,17,1,2,1,0,0,2,0,0,2,0,1,1,1069,2920,4.03455407839127
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,674,268,3.679018564500932
1,0,0,1,14,1,2,2,1,1,1,1,1,1,0,1,2,85,1088,1.4315532514941225
0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,863,677,3.865468683540079
0,0,0,1,3,1,0,1,0,0,2,2,2,2,0,1,0,1203,1236,4.130980314924356
1,0,1,0,17,1,2,1,0,0,0,0,2,2,0,1,2,1141,2999,4.087494006703609
0,0,0,1,11,1,0,0,0,0,0,0,0,0,0,1,2,288,1411,3.1036911478307196
1,0,1,1,22,1,0,1,2,0,0,2,2,2,0,1,2,1236,3449,3.081625921418114
1,1,1,0,26,0,1,0,2,0,0,0,0,0,0,0,1,152,1908,2.6595222161105156
0,0,1,0,51,1,0,0,2,0,2,0,2,0,1,1,3,591,3996,2.511809772490148
0,0,0,0,0,1,0,1,0,2,0,0,2,0,0,0,2,947,400,3.937948170040153
1,0,0,0,2,1,2,1,0,2,2,0,2,2,0,0,3,1381,1062,4.246574384230627
0,0,1,1,4,1,0,1,0,0,0,0,2,0,0,1,2,885,1161,3.8849788080897727
0,0,0,0,8,1,2,1,0,0,0,0,0,2,0,1,2,928,1905,3.9220181149090965
0,0,0,0,46,1,0,2,1,1,1,1,1,1,2,1,3,39,2128,1.0807165492618438
1,1,1,0,6,0,1,0,2,0,0,0,0,0,0,0,0,136,819,2.599434998502847
1,0,0,0,6,1,2,1,0,0,0,0,2,2,0,1,2,1129,1769,4.078859898931186
1,0,0,0,34,1,0,0,0,0,0,0,2,0,0,0,3,445,3256,3.385883431244307
0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,85,55,3.4315532514941225
0,0,1,0,7,1,0,1,0,2,2,0,2,2,0,0,2,1262,1972,4.170728032161167
0,0,0,0,14,1,2,1,0,2,0,0,0,0,0,1,2,863,2341,3.865468683540079
1,0,1,0,37,1,0,1,2,2,0,0,0,0,0,1,2,857,3801,2.788305283204192
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,262,116,3.0455116017258805
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,314,387,3.1578095194424396
1,0,1,1,34,1,2,1,0,2,2,2,2,2,0,1,2,1419,4165,4.269691325135066
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,32,26,1.0
0,0,1,1,52,1,0,2,1,1,1,1,1,1,1,0,0,19,2194,0.8019831273171423
0,0,1,1,52,1,2,1,2,2,2,2,0,2,2,1,0,1310,4886,3.130209228689158
0,0,0,0,10,1,0,0,0,0,2,2,0,2,1,0,1,603,1763,3.5980190831845174
0,0,1,1,69,1,2,0,2,2,2,2,2,0,2,0,2,882,4914,2.8105678829666605
0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,762,321,3.770430972115508
1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,1,3,303,143,3.1353680298988067
1,0,0,0,71,1,2,0,2,0,2,2,2,2,2,0,1,947,5047,2.86617470750386
1,0,1,0,70,1,2,0,2,0,2,2,2,2,2,0,2,926,5089,2.8485526680867417
1,0,0,0,24,1,2,2,1,1,1,1,1,1,1,0,0,95,1725,1.486249570212102
0,1,0,0,10,1,0,1,0,0,0,0,2,2,0,0,0,1049,2250,5.019343262224968
1,0,0,0,1,0,1,0,0,0,2,0,2,2,0,1,2,353,435,3.232622125260814
1,0,1,1,36,1,0,1,0,0,0,0,2,2,1,0,1,1079,3927,4.042074268674046
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,713,304,3.7206421861919776
0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,673,640,4.677926219128825
1,0,1,0,31,1,2,1,0,0,2,0,0,0,0,1,2,846,3520,3.8501182877600795
1,0,1,0,0,1,0,1,0,0,0,0,2,0,0,1,2,879,383,3.87969669635459
1,1,1,0,58,1,2,1,0,0,0,0,2,2,0,1,0,1124,4891,5.075240674153413
1,0,0,0,5,1,2,1,0,0,0,2,0,2,0,1,0,1014,1482,3.9921568023764364
0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,787,686,3.794852904233013
1,1,1,1,59,1,2,1,2,2,0,0,0,2,0,1,2,1112,4969,3.994728230500148
1,0,1,1,18,1,0,1,0,2,0,2,2,2,1,0,0,1239,3174,4.155413642604832
0,1,1,1,71,1,2,0,2,2,2,2,2,2,2,1,1,1016,5191,3.9219569141573025
1,0,1,1,7,1,0,2,1,1,1,1,1,1,0,0,1,21,699,0.838416287252544
0,0,1,1,19,1,2,1,0,0,2,2,0,2,0,1,0,1157,3196,4.098893853328274
1,1,0,0,9,1,2,1,0,0,0,0,2,2,0,1,2,1154,2054,5.096766030488805
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,872,727,3.87349765146658
1,0,0,0,68,1,2,1,0,2,0,2,2,2,1,1,0,1333,5435,4.216635200036935
1,0,1,1,30,1,0,0,0,0,2,2,0,0,0,0,3,433,2962,3.367422266531097
0,0,0,0,36,1,0,2,1,1,1,1,1,1,2,0,3,25,1880,0.9036539387158786
1,0,0,0,51,1,0,2,1,1,1,1,1,1,2,0,0,48,2331,1.168943542395397
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,305,145,3.139496244373661
1,0,0,0,2,0,1,0,0,2,0,2,0,0,0,1,3,208,507,2.908122302201994
1,0,1,1,69,0,1,0,0,2,2,2,2,2,1,0,2,533,4332,3.5103097618850674
1,0,0,0,45,0,1,0,2,0,2,2,2,2,2,1,0,540,3743,2.4477085663992297
0,0,1,1,51,1,0,1,0,2,2,2,0,0,0,0,0,977,4445,3.96258793362611
1,1,1,0,70,0,1,0,2,2,2,2,0,0,2,0,1,323,3970,3.103934108847766
0,0,0,0,29,1,2,1,0,2,0,0,2,2,0,1,2,1243,3788,4.15809326027202
0,1,1,0,3,1,2,1,2,0,0,0,2,2,0,1,2,1231,1146,4.078260115225824
1,1,1,0,42,1,2,1,0,2,2,0,2,2,0,1,2,1291,4439,5.189722397542315
1,0,0,0,1,1,0,1,0,0,2,0,2,2,0,0,2,1146,717,4.091070122417866
0,0,0,0,54,1,2,1,2,0,2,0,0,0,1,1,1,946,4511,2.865342687955654
1,1,1,0,17,1,0,1,0,0,0,0,0,2,0,0,2,839,2740,4.843725741096937
1,0,1,1,5,1,0,0,0,0,0,0,0,0,0,1,0,289,934,3.1058435015977324
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,690,283,3.6963221786119553
1,0,0,0,37,1,0,1,0,0,0,0,0,0,1,1,0,696,3601,3.7027283213580517
1,0,0,0,5,1,0,0,0,2,0,0,2,0,0,0,2,515,1164,3.486273428282489
0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,718,576,3.72584590190095
0,0,0,0,8,1,0,1,0,0,2,0,0,2,0,1,1,967,1879,3.954442771338244
0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,815,348,3.821479390504952
1,0,1,1,70,1,2,1,0,2,0,0,2,2,1,0,0,1250,5374,4.162766037009366
0,1,0,0,10,1,2,1,0,0,0,0,0,2,0,1,1,957,2064,4.946229942842799
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,679,565,4.6844609234570145
0,0,0,0,28,1,2,1,0,0,0,0,0,0,0,1,2,760,3245,3.76844966204984
0,0,0,0,22,1,2,0,0,0,0,2,2,2,1,1,3,751,3062,3.7594818060072446
1,0,0,1,0,1,2,1,0,0,2,0,2,2,0,1,2,1234,480,4.152054370918391
1,0,0,0,23,1,0,0,2,0,0,0,0,0,0,1,0,359,2459,2.1717637861181345
0,0,1,0,32,1,2,1,0,2,2,0,2,2,0,1,2,1317,3994,4.206463792033728
1,0,0,0,8,1,2,1,0,0,0,0,2,2,0,1,2,1157,1947,4.098893853328274
1,0,1,1,3,1,2,2,1,1,1,1,1,1,1,0,1,71,312,1.345587668505003
0,1,0,0,12,1,0,1,0,0,2,0,0,0,0,1,2,762,2121,4.770430972115507
0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,1,3,42,2806,1.1117857649667542
1,0,0,0,37,1,0,2,1,1,1,1,1,1,1,0,3,30,1807,0.97435048583482
1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,3,89,353,2.4540194545491305
0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,0,1016,5219,2.9219569141573025
0,0,0,0,22,1,0,1,0,2,2,2,0,0,0,0,0,926,3277,3.920326130623035
1,0,0,0,49,1,0,1,2,2,2,2,0,0,1,1,1,1057,4501,2.9536817355732294
0,0,0,0,53,1,0,1,0,0,2,0,2,2,1,1,1,1129,4718,4.078859898931186
0,0,1,0,71,1,2,1,2,2,2,2,2,2,2,0,2,1492,5606,3.240971381406074
0,0,0,0,42,1,0,1,0,2,2,0,2,0,0,1,2,1087,4239,4.048050379450882
0,0,1,1,61,1,0,1,0,2,2,0,2,2,0,1,2,1242,5137,4.157424003314717
